ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,
LBY,Libya,North of Africa,Rural population,2048,1000,968.791,968791,47,1000,45533177,45533.177,16619609.61,0.3,,
LBY,Libya,North of Africa,Urban population,2048,1000,7114.789,7114789,47,1000,334395083,334395.083,122054205.3,0.3,,
LBY,Libya,North of Africa,Total Population,2049,1000,8498.841,8498841,47,1000,399445527,399445.527,145797617.4,0.3,,
LBY,Libya,North of Africa,Rural population,2049,1000,954.255,954255,47,1000,44849985,44849.985,16370244.53,0.3,,
LBY,Libya,North of Africa,Urban population,2049,1000,7150.755,7150755,47,1000,336085485,336085.485,122671202,0.3,,
LBY,Libya,North of Africa,Total Population,2050,1000,8525.414,8525414,47,1000,400694458,400694.458,146253477.2,0.3,,
LBY,Libya,North of Africa,Rural population,2050,1000,939.572,939572,47,1000,44159884,44159.884,16118357.66,0.3,,
LBY,Libya,North of Africa,Urban population,2050,1000,7184.097,7184097,47,1000,337652559,337652.559,123243184,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2019,1000,26969.307,26969307,47,1000,1267557429,1267557.429,462658461.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2019,1000,16758.613,16758613,47,1000,787654811,787654.811,287494006,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2019,1000,10211.029,10211029,47,1000,479918363,479918.363,175170202.5,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2020,1000,27691.018,27691018,47,1000,1301477846,1301477.846,475039413.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2020,1000,17020.546,17020546,47,1000,799965662,799965.662,291987466.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2020,1000,10670.252,10670252,47,1000,501501844,501501.844,183048173.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2021,1000,28427.328,28427328,47,1000,1336084416,1336084.416,487670811.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2021,1000,17281.025,17281025,47,1000,812208175,812208.175,296455983.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2021,1000,11145.081,11145081,47,1000,523818807,523818.807,191193864.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2022,1000,29178.077,29178077,47,1000,1371369619,1371369.619,500549910.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2022,1000,17539.783,17539783,47,1000,824369801,824369.801,300894977.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2022,1000,11635.629,11635629,47,1000,546874563,546874.563,199609215.5,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2023,1000,29942.607,29942607,47,1000,1407302529,1407302.529,513665423.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2023,1000,17796.275,17796275,47,1000,836424925,836424.925,305295097.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2023,1000,12141.777,12141777,47,1000,570663519,570663.519,208292184.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2024,1000,30720.11,30720110,47,1000,1443845170,1443845.17,527003487.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2024,1000,18049.897,18049897,47,1000,848345159,848345.159,309645983,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2024,1000,12663.299,12663299,47,1000,595175053,595175.053,217238894.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2025,1000,31509.841,31509841,47,1000,1480962527,1480962.527,540551322.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2025,1000,18300.128,18300128,47,1000,860106016,860106.016,313938695.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2025,1000,13199.949,13199949,47,1000,620397603,620397.603,226445125.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2026,1000,32311.43,32311430,47,1000,1518637210,1518637.21,554302581.7,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2026,1000,18546.715,18546715,47,1000,871695605,871695.605,318168895.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2026,1000,13751.596,13751596,47,1000,646325012,646325.012,235908629.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2027,1000,33124.45,33124450,47,1000,1556849150,1556849.15,568249939.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2027,1000,18789.399,18789399,47,1000,883101753,883101.753,322332139.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2027,1000,14318.035,14318035,47,1000,672947645,672947.645,245625890.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2028,1000,33947.959,33947959,47,1000,1595554073,1595554.073,582377236.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2028,1000,19027.788,19027788,47,1000,894306036,894306.036,326421703.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2028,1000,14898.866,14898866,47,1000,700246702,700246.702,255590046.2,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2029,1000,34780.863,34780863,47,1000,1634700561,1634700.561,596665704.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2029,1000,19261.486,19261486,47,1000,905289842,905289.842,330430792.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2029,1000,15493.576,15493576,47,1000,728198072,728198.072,265792296.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2030,1000,35622.321,35622321,47,1000,1674249087,1674249.087,611100916.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2030,1000,19490.283,19490283,47,1000,916043301,916043.301,334355804.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2030,1000,16101.66,16101660,47,1000,756778020,756778.02,276223977.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2031,1000,36471.752,36471752,47,1000,1714172344,1714172.344,625672905.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2031,1000,19714.164,19714164,47,1000,926565708,926565.708,338196483.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2031,1000,16722.618,16722618,47,1000,785963046,785963.046,286876511.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2032,1000,37329.006,37329006,47,1000,1754463282,1754463.282,640379097.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2032,1000,19933.389,19933389,47,1000,936869283,936869.283,341957288.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2032,1000,17355.954,17355954,47,1000,815729838,815729.838,297741390.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2033,1000,38194.097,38194097,47,1000,1795122559,1795122.559,655219734,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2033,1000,20148.404,20148404,47,1000,946974988,946974.988,345645870.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2033,1000,18000.969,18000969,47,1000,846045543,846045.543,308806623.2,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2034,1000,39067.238,39067238,47,1000,1836160186,1836160.186,670198467.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2034,1000,20360.249,20360249,47,1000,956931703,956931.703,349280071.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2034,1000,18656.512,18656512,47,1000,876856064,876856.064,320052463.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2035,1000,39948.586,39948586,47,1000,1877583542,1877583.542,685317992.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2035,1000,20563.63,20563630,47,1000,966490610,966490.61,352769072.7,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2035,1000,19327.758,19327758,47,1000,908404626,908404.626,331567688.5,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2036,1000,40837.95,40837950,47,1000,1919383650,1919383.65,700575032.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2036,1000,20759.253,20759253,47,1000,975684891,975684.891,356124985.2,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2036,1000,20013.718,20013718,47,1000,940644746,940644.746,343335332.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2037,1000,41735.052,41735052,47,1000,1961547444,1961547.444,715964817.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2037,1000,20946.945,20946945,47,1000,984506415,984506.415,359344841.5,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2037,1000,20714.338,20714338,47,1000,973573886,973573.886,355354468.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2038,1000,42639.745,42639745,47,1000,2004068015,2004068.015,731484825.5,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2038,1000,21126.691,21126691,47,1000,992954477,992954.477,362428384.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2038,1000,21429.706,21429706,47,1000,1007196182,1007196.182,367626606.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2039,1000,43551.897,43551897,47,1000,2046939159,2046939.159,747132793,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2039,1000,21298.539,21298539,47,1000,1001031333,1001031.333,365376436.5,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2039,1000,22159.955,22159955,47,1000,1041517885,1041517.885,380154028,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2040,1000,44471.365,44471365,47,1000,2090154155,2090154.155,762906266.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2040,1000,21462.488,21462488,47,1000,1008736936,1008736.936,368188981.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2040,1000,22905.168,22905168,47,1000,1076542896,1076542.896,392938157,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2041,1000,45397.909,45397909,47,1000,2133701723,2133701.723,778801128.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2041,1000,21618.43,21618430,47,1000,1016066210,1016066.21,370864166.7,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2041,1000,23665.293,23665293,47,1000,1112268771,1112268.771,405978101.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2042,1000,46331.392,46331392,47,1000,2177575424,2177575.424,794815029.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2042,1000,21766.221,21766221,47,1000,1023012387,1023012.387,373399521.3,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2042,1000,24440.22,24440220,47,1000,1148690340,1148690.34,419271974.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2043,1000,47271.951,47271951,47,1000,2221781697,2221781.697,810950319.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2043,1000,21905.783,21905783,47,1000,1029571801,1029571.801,375793707.4,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2043,1000,25229.882,25229882,47,1000,1185804454,1185804.454,432818625.7,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2044,1000,48219.792,48219792,47,1000,2266330224,2266330.224,827210531.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2044,1000,22037.049,22037049,47,1000,1035741303,1035741.303,378045575.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2044,1000,26034.199,26034199,47,1000,1223607353,1223607.353,446616683.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2045,1000,49174.969,49174969,47,1000,2311223543,2311223.543,843596593.2,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2045,1000,22159.937,22159937,47,1000,1041517039,1041517.039,380153719.2,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2045,1000,26853.051,26853051,47,1000,1262093397,1262093.397,460664089.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2046,1000,50137.294,50137294,47,1000,2356452818,2356452.818,860105278.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2046,1000,22274.348,22274348,47,1000,1046894356,1046894.356,382116439.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2046,1000,27686.271,27686271,47,1000,1301254737,1301254.737,474957979,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2047,1000,51106.347,51106347,47,1000,2401998309,2401998.309,876729382.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2047,1000,22380.159,22380159,47,1000,1051867473,1051867.473,383931627.6,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2047,1000,28533.626,28533626,47,1000,1341080422,1341080.422,489494354,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2048,1000,52081.6,52081600,47,1000,2447835200,2447835.2,893459848,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2048,1000,22477.259,22477259,47,1000,1056431173,1056431.173,385597378.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2048,1000,29394.868,29394868,47,1000,1381558796,1381558.796,504268960.5,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2049,1000,53062.407,53062407,47,1000,2493933129,2493933.129,910285592.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2049,1000,22565.522,22565522,47,1000,1060579534,1060579.534,387111529.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2049,1000,30269.683,30269683,47,1000,1422675101,1422675.101,519276411.9,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Total Population,2050,1000,54048.128,54048128,47,1000,2540262016,2540262.016,927195635.8,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Rural population,2050,1000,22644.833,22644833,47,1000,1064307151,1064307.151,388472110.1,0.3,,
MDG,Madagascar,Sub-Saharan Africa,Urban population,2050,1000,31157.741,31157741,47,1000,1464413827,1464413.827,534511046.9,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2019,1000,18628.747,18628747,47,1000,875551109,875551.109,319576154.8,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2019,1000,16332.17,16332170,47,1000,767611990,767611.99,280178376.4,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2019,1000,3386.573,3386573,47,1000,159168931,159168.931,58096659.82,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2020,1000,19129.952,19129952,47,1000,899107744,899107.744,328174326.6,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2020,1000,16748.855,16748855,47,1000,787196185,787196.185,287326607.5,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2020,1000,3534.836,3534836,47,1000,166137292,166137.292,60640111.58,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2021,1000,19647.684,19647684,47,1000,923441148,923441.148,337056019,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2021,1000,17168.11,17168110,47,1000,806901170,806901.17,294518927.1,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2021,1000,3691.081,3691081,47,1000,173480807,173480.807,63320494.56,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2022,1000,20180.839,20180839,47,1000,948499433,948499.433,346202293,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2022,1000,17589.674,17589674,47,1000,826714678,826714.678,301750857.5,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2022,1000,3855.794,3855794,47,1000,181222318,181222.318,66146146.07,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2023,1000,20728.156,20728156,47,1000,974223332,974223.332,355591516.2,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2023,1000,18013.68,18013680,47,1000,846642960,846642.96,309024680.4,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2023,1000,4029.578,4029578,47,1000,189390166,189390.166,69127410.59,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2024,1000,21287.585,21287585,47,1000,1000516495,1000516.495,365188520.7,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2024,1000,18440.49,18440490,47,1000,866703030,866703.03,316346606,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2024,1000,4213.135,4213135,47,1000,198017345,198017.345,72276330.93,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2025,1000,21857.472,21857472,47,1000,1027301184,1027301.184,374964932.2,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2025,1000,18870.1,18870100,47,1000,886894700,886894.7,323716565.5,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2025,1000,4407.124,4407124,47,1000,207134828,207134.828,75604212.22,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2026,1000,22437.39,22437390,47,1000,1054557330,1054557.33,384913425.5,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2026,1000,19302.072,19302072,47,1000,907197384,907197.384,331127045.2,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2026,1000,4612.145,4612145,47,1000,216770815,216770.815,79121347.48,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2027,1000,23027.348,23027348,47,1000,1082285356,1082285.356,395034154.9,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2027,1000,19735.339,19735339,47,1000,927560933,927560.933,338559740.5,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2027,1000,4828.682,4828682,47,1000,226948054,226948.054,82836039.71,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2028,1000,23626.571,23626571,47,1000,1110448837,1110448.837,405313825.5,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2028,1000,20168.414,20168414,47,1000,947915458,947915.458,345989142.2,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2028,1000,5057.131,5057131,47,1000,237685157,237685.157,86755082.31,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2029,1000,24234.181,24234181,47,1000,1139006507,1139006.507,415737375.1,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2029,1000,20599.527,20599527,47,1000,968177769,968177.769,353384885.7,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2029,1000,5297.82,5297820,47,1000,248997540,248997.54,90884102.1,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2030,1000,24849.44,24849440,47,1000,1167923680,1167923.68,426292143.2,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2030,1000,21027.123,21027123,47,1000,988274781,988274.781,360720295.1,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2030,1000,5551.124,5551124,47,1000,260902828,260902.828,95229532.22,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2031,1000,25471.786,25471786,47,1000,1197173942,1197173.942,436968488.8,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2031,1000,21450.185,21450185,47,1000,1008158695,1008158.695,367977923.7,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2031,1000,5817.545,5817545,47,1000,273424615,273424.615,99799984.48,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2032,1000,26100.744,26100744,47,1000,1226734968,1226734.968,447758263.3,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2032,1000,21868.07,21868070,47,1000,1027799290,1027799.29,375146740.9,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2032,1000,6097.66,6097660,47,1000,286590020,286590.02,104605357.3,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2033,1000,26735.787,26735787,47,1000,1256581989,1256581.989,458652426,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2033,1000,22280.129,22280129,47,1000,1047166063,1047166.063,382215613,0.3,,
MWI,Malawi,Sub-Saharan Africa,Urban population,2033,1000,6391.979,6391979,47,1000,300423013,300423.013,109654399.7,0.3,,
MWI,Malawi,Sub-Saharan Africa,Total Population,2034,1000,27376.449,27376449,47,1000,1286693103,1286693.103,469642982.6,0.3,,
MWI,Malawi,Sub-Saharan Africa,Rural population,2034,1000,22686.02,22686020,47,1000,1066242940,1066242.94,389178673.1,0.3,,
