,Unnamed: 0,ISO3,Area,AREA_CONT,Element,Year,Unit,Value,TOTAL,CONS_AGUA_LITROS_DIA,EQUIVALENCIA L/M3,LITROS_TOTAL_POBLACION,M3,M3_YEAR,COBERTURA DE AGUA,PERSONAS_AGUA,BASE
177,177,BDI,Burundi,Sub-Saharan Africa,Total Population,2036,1000,18383.28,18383280,47,1000,864014160.0,864014.16,315365168.4,0.3,,11530580.0
178,178,BDI,Burundi,Sub-Saharan Africa,Total Population,2037,1000,18840.991,18840991,47,1000,885526577.0,885526.577,323217200.6,0.3,,11530580.0
179,179,BDI,Burundi,Sub-Saharan Africa,Total Population,2038,1000,19305.201,19305201,47,1000,907344447.0,907344.447,331180723.2,0.3,,11530580.0
180,180,BDI,Burundi,Sub-Saharan Africa,Total Population,2039,1000,19775.884,19775884,47,1000,929466548.0,929466.548,339255290.0,0.3,,11530580.0
181,181,BDI,Burundi,Sub-Saharan Africa,Total Population,2040,1000,20252.941,20252941,47,1000,951888227.0,951888.227,347439202.9,0.3,,11530580.0
182,182,BDI,Burundi,Sub-Saharan Africa,Total Population,2041,1000,20736.265,20736265,47,1000,974604455.0,974604.455,355730626.1,0.3,,11530580.0
183,183,BDI,Burundi,Sub-Saharan Africa,Total Population,2042,1000,21225.652,21225652,47,1000,997605644.0,997605.644,364126060.1,0.3,,11530580.0
184,184,BDI,Burundi,Sub-Saharan Africa,Total Population,2043,1000,21720.888,21720888,47,1000,1020881736.0,1020881.736,372621833.6,0.3,,11530580.0
185,185,BDI,Burundi,Sub-Saharan Africa,Total Population,2044,1000,22221.664,22221664,47,1000,1044418208.0,1044418.208,381212645.9,0.3,,11530580.0
186,186,BDI,Burundi,Sub-Saharan Africa,Total Population,2045,1000,22727.675,22727675,47,1000,1068200725.0,1068200.725,389893264.6,0.3,,11530580.0
187,187,BDI,Burundi,Sub-Saharan Africa,Total Population,2046,1000,23238.701,23238701,47,1000,1092218947.0,1092218.947,398659915.7,0.3,,11530580.0
188,188,BDI,Burundi,Sub-Saharan Africa,Total Population,2047,1000,23754.431,23754431,47,1000,1116458257.0,1116458.257,407507263.8,0.3,,11530580.0
189,189,BDI,Burundi,Sub-Saharan Africa,Total Population,2048,1000,24274.387,24274387,47,1000,1140896189.0,1140896.189,416427109.0,0.3,,11530580.0
190,190,BDI,Burundi,Sub-Saharan Africa,Total Population,2049,1000,24797.992,24797992,47,1000,1165505624.0,1165505.624,425409552.8,0.3,,11530580.0
191,191,BDI,Burundi,Sub-Saharan Africa,Total Population,2050,1000,25324.761,25324761,47,1000,1190263767.0,1190263.767,434446275.0,0.3,,11530580.0
192,192,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2019,1000,549.935,549935,47,1000,25846945.0,25846.945,9434134.925,0.3,,549935.0
193,193,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2020,1000,555.987,555987,47,1000,26131389.0,26131.389,9537956.985,0.3,,549935.0
194,194,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2021,1000,561.898,561898,47,1000,26409206.0,26409.206,9639360.19,0.3,,549935.0
195,195,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2022,1000,567.678,567678,47,1000,26680866.0,26680.866,9738516.09,0.3,,549935.0
196,196,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2023,1000,573.323,573323,47,1000,26946181.0,26946.181,9835356.065,0.3,,549935.0
197,197,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2024,1000,578.857,578857,47,1000,27206279.0,27206.279,9930291.835,0.3,,549935.0
198,198,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2025,1000,584.32,584320,47,1000,27463040.0,27463.04,10024009.6,0.3,,549935.0
199,199,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2026,1000,589.673,589673,47,1000,27714631.0,27714.631,10115840.32,0.3,,549935.0
200,200,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2027,1000,594.925,594925,47,1000,27961475.0,27961.475,10205938.38,0.3,,549935.0
201,201,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2028,1000,600.088,600088,47,1000,28204136.0,28204.136,10294509.64,0.3,,549935.0
202,202,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2029,1000,605.13,605130,47,1000,28441110.0,28441.11,10381005.15,0.3,,549935.0
203,203,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2030,1000,610.057,610057,47,1000,28672679.0,28672.679,10465527.84,0.3,,549935.0
204,204,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2031,1000,614.874,614874,47,1000,28899078.0,28899.078,10548163.47,0.3,,549935.0
205,205,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2032,1000,619.562,619562,47,1000,29119414.0,29119.414,10628586.11,0.3,,549935.0
206,206,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2033,1000,624.136,624136,47,1000,29334392.0,29334.392,10707053.08,0.3,,549935.0
207,207,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2034,1000,628.584,628584,47,1000,29543448.0,29543.448,10783358.52,0.3,,549935.0
208,208,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2035,1000,632.89,632890,47,1000,29745830.0,29745.83,10857227.95,0.3,,549935.0
209,209,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2036,1000,637.077,637077,47,1000,29942619.0,29942.619,10929055.94,0.3,,549935.0
210,210,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2037,1000,641.119,641119,47,1000,30132593.0,30132.593,10998396.45,0.3,,549935.0
211,211,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2038,1000,645.022,645022,47,1000,30316034.0,30316.034,11065352.41,0.3,,549935.0
212,212,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2039,1000,648.779,648779,47,1000,30492613.0,30492.613,11129803.75,0.3,,549935.0
213,213,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2040,1000,652.379,652379,47,1000,30661813.0,30661.813,11191561.75,0.3,,549935.0
214,214,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2041,1000,655.823,655823,47,1000,30823681.0,30823.681,11250643.57,0.3,,549935.0
215,215,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2042,1000,659.113,659113,47,1000,30978311.0,30978.311,11307083.52,0.3,,549935.0
216,216,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2043,1000,662.247,662247,47,1000,31125609.0,31125.609,11360847.29,0.3,,549935.0
217,217,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2044,1000,665.216,665216,47,1000,31265152.0,31265.152,11411780.48,0.3,,549935.0
218,218,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2045,1000,668.007,668007,47,1000,31396329.0,31396.329,11459660.09,0.3,,549935.0
219,219,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2046,1000,670.64,670640,47,1000,31520080.0,31520.08,11504829.2,0.3,,549935.0
220,220,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2047,1000,673.107,673107,47,1000,31636029.0,31636.029,11547150.59,0.3,,549935.0
221,221,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2048,1000,675.389,675389,47,1000,31743283.0,31743.283,11586298.3,0.3,,549935.0
222,222,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2049,1000,677.491,677491,47,1000,31842077.0,31842.077,11622358.11,0.3,,549935.0
223,223,CPV,Cabo Verde,Sub-Saharan Africa,Total Population,2050,1000,679.394,679394,47,1000,31931518.0,31931.518,11655004.07,0.3,,549935.0
224,224,CMR,Cameroon,Sub-Saharan Africa,Total Population,2019,1000,25876.38,25876380,47,1000,1216189860.0,1216189.86,443909298.9,0.3,,25876380.0
225,225,CMR,Cameroon,Sub-Saharan Africa,Total Population,2020,1000,26545.863,26545863,47,1000,1247655561.0,1247655.561,455394279.8,0.3,,25876380.0
226,226,CMR,Cameroon,Sub-Saharan Africa,Total Population,2021,1000,27224.265,27224265,47,1000,1279540455.0,1279540.455,467032266.1,0.3,,25876380.0
227,227,CMR,Cameroon,Sub-Saharan Africa,Total Population,2022,1000,27911.548,27911548,47,1000,1311842756.0,1311842.756,478822605.9,0.3,,25876380.0
228,228,CMR,Cameroon,Sub-Saharan Africa,Total Population,2023,1000,28608.133,28608133,47,1000,1344582251.0,1344582.251,490772521.6,0.3,,25876380.0
229,229,CMR,Cameroon,Sub-Saharan Africa,Total Population,2024,1000,29314.688,29314688,47,1000,1377790336.0,1377790.336,502893472.6,0.3,,25876380.0
230,230,CMR,Cameroon,Sub-Saharan Africa,Total Population,2025,1000,30031.673,30031673,47,1000,1411488631.0,1411488.631,515193350.3,0.3,,25876380.0
231,231,CMR,Cameroon,Sub-Saharan Africa,Total Population,2026,1000,30759.099,30759099,47,1000,1445677653.0,1445677.653,527672343.3,0.3,,25876380.0
232,232,CMR,Cameroon,Sub-Saharan Africa,Total Population,2027,1000,31496.602,31496602,47,1000,1480340294.0,1480340.294,540324207.3,0.3,,25876380.0
233,233,CMR,Cameroon,Sub-Saharan Africa,Total Population,2028,1000,32243.887,32243887,47,1000,1515462689.0,1515462.689,553143881.5,0.3,,25876380.0
234,234,CMR,Cameroon,Sub-Saharan Africa,Total Population,2029,1000,33000.513,33000513,47,1000,1551024111.0,1551024.111,566123800.5,0.3,,25876380.0
235,235,CMR,Cameroon,Sub-Saharan Africa,Total Population,2030,1000,33766.121,33766121,47,1000,1587007687.0,1587007.687,579257805.8,0.3,,25876380.0
236,236,CMR,Cameroon,Sub-Saharan Africa,Total Population,2031,1000,34540.461,34540461,47,1000,1623401667.0,1623401.667,592541608.5,0.3,,25876380.0
237,237,CMR,Cameroon,Sub-Saharan Africa,Total Population,2032,1000,35323.391,35323391,47,1000,1660199377.0,1660199.377,605972772.6,0.3,,25876380.0
238,238,CMR,Cameroon,Sub-Saharan Africa,Total Population,2033,1000,36114.791,36114791,47,1000,1697395177.0,1697395.177,619549239.6,0.3,,25876380.0
239,239,CMR,Cameroon,Sub-Saharan Africa,Total Population,2034,1000,36914.551,36914551,47,1000,1734983897.0,1734983.897,633269122.4,0.3,,25876380.0
240,240,CMR,Cameroon,Sub-Saharan Africa,Total Population,2035,1000,37722.498,37722498,47,1000,1772957406.0,1772957.406,647129453.2,0.3,,25876380.0
241,241,CMR,Cameroon,Sub-Saharan Africa,Total Population,2036,1000,38538.396,38538396,47,1000,1811304612.0,1811304.612,661126183.4,0.3,,25876380.0
242,242,CMR,Cameroon,Sub-Saharan Africa,Total Population,2037,1000,39361.903,39361903,47,1000,1850009441.0,1850009.441,675253446.0,0.3,,25876380.0
243,243,CMR,Cameroon,Sub-Saharan Africa,Total Population,2038,1000,40192.582,40192582,47,1000,1889051354.0,1889051.354,689503744.2,0.3,,25876380.0
244,244,CMR,Cameroon,Sub-Saharan Africa,Total Population,2039,1000,41029.922,41029922,47,1000,1928406334.0,1928406.334,703868311.9,0.3,,25876380.0
245,245,CMR,Cameroon,Sub-Saharan Africa,Total Population,2040,1000,41873.466,41873466,47,1000,1968052902.0,1968052.902,718339309.2,0.3,,25876380.0
246,246,CMR,Cameroon,Sub-Saharan Africa,Total Population,2041,1000,42722.776,42722776,47,1000,2007970472.0,2007970.472,732909222.3,0.3,,25876380.0
247,247,CMR,Cameroon,Sub-Saharan Africa,Total Population,2042,1000,43577.521,43577521,47,1000,2048143487.0,2048143.487,747572372.8,0.3,,25876380.0
248,248,CMR,Cameroon,Sub-Saharan Africa,Total Population,2043,1000,44437.46,44437460,47,1000,2088560620.0,2088560.62,762324626.3,0.3,,25876380.0
249,249,CMR,Cameroon,Sub-Saharan Africa,Total Population,2044,1000,45302.425,45302425,47,1000,2129213975.0,2129213.975,777163100.9,0.3,,25876380.0
250,250,CMR,Cameroon,Sub-Saharan Africa,Total Population,2045,1000,46172.137,46172137,47,1000,2170090439.0,2170090.439,792083010.2,0.3,,25876380.0
251,251,CMR,Cameroon,Sub-Saharan Africa,Total Population,2046,1000,47046.322,47046322,47,1000,2211177134.0,2211177.134,807079653.9,0.3,,25876380.0
252,252,CMR,Cameroon,Sub-Saharan Africa,Total Population,2047,1000,47924.419,47924419,47,1000,2252447693.0,2252447.693,822143407.9,0.3,,25876380.0
253,253,CMR,Cameroon,Sub-Saharan Africa,Total Population,2048,1000,48805.579,48805579,47,1000,2293862213.0,2293862.213,837259707.7,0.3,,25876380.0
254,254,CMR,Cameroon,Sub-Saharan Africa,Total Population,2049,1000,49688.733,49688733,47,1000,2335370451.0,2335370.451,852410214.6,0.3,,25876380.0
255,255,CMR,Cameroon,Sub-Saharan Africa,Total Population,2050,1000,50573.042,50573042,47,1000,2376932974.0,2376932.974,867580535.5,0.3,,25876380.0
256,256,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2019,1000,4745.185,4745185,47,1000,223023695.0,223023.695,81403648.68,0.3,,4745185.0
257,257,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2020,1000,4829.767,4829767,47,1000,226999049.0,226999.049,82854652.89,0.3,,4745185.0
258,258,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2021,1000,4919.981,4919981,47,1000,231239107.0,231239.107,84402274.06,0.3,,4745185.0
259,259,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2022,1000,5016.678,5016678,47,1000,235783866.0,235783.866,86061111.09,0.3,,4745185.0
260,260,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2023,1000,5119.141,5119141,47,1000,240599627.0,240599.627,87818863.86,0.3,,4745185.0
261,261,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2024,1000,5226.58,5226580,47,1000,245649260.0,245649.26,89661979.9,0.3,,4745185.0
262,262,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2025,1000,5338.264,5338264,47,1000,250898408.0,250898.408,91577918.92,0.3,,4745185.0
263,263,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2026,1000,5453.693,5453693,47,1000,256323571.0,256323.571,93558103.42,0.3,,4745185.0
264,264,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2027,1000,5572.373,5572373,47,1000,261901531.0,261901.531,95594058.82,0.3,,4745185.0
265,265,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2028,1000,5693.74,5693740,47,1000,267605780.0,267605.78,97676109.7,0.3,,4745185.0
266,266,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2029,1000,5817.198,5817198,47,1000,273408306.0,273408.306,99794031.69,0.3,,4745185.0
267,267,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2030,1000,5942.211,5942211,47,1000,279283917.0,279283.917,101938629.7,0.3,,4745185.0
268,268,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2031,1000,6068.358,6068358,47,1000,285212826.0,285212.826,104102681.5,0.3,,4745185.0
269,269,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2032,1000,6195.288,6195288,47,1000,291178536.0,291178.536,106280165.6,0.3,,4745185.0
270,270,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2033,1000,6322.641,6322641,47,1000,297164127.0,297164.127,108464906.4,0.3,,4745185.0
271,271,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2034,1000,6450.103,6450103,47,1000,303154841.0,303154.841,110651517.0,0.3,,4745185.0
272,272,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2035,1000,6577.413,6577413,47,1000,309138411.0,309138.411,112835520.0,0.3,,4745185.0
273,273,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2036,1000,6704.291,6704291,47,1000,315101677.0,315101.677,115012112.1,0.3,,4745185.0
274,274,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2037,1000,6830.555,6830555,47,1000,321036085.0,321036.085,117178171.0,0.3,,4745185.0
275,275,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2038,1000,6956.121,6956121,47,1000,326937687.0,326937.687,119332255.8,0.3,,4745185.0
276,276,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2039,1000,7080.996,7080996,47,1000,332806812.0,332806.812,121474486.4,0.3,,4745185.0
277,277,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2040,1000,7205.166,7205166,47,1000,338642802.0,338642.802,123604622.7,0.3,,4745185.0
278,278,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2041,1000,7328.517,7328517,47,1000,344440299.0,344440.299,125720709.1,0.3,,4745185.0
279,279,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2042,1000,7450.947,7450947,47,1000,350194509.0,350194.509,127820995.8,0.3,,4745185.0
280,280,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2043,1000,7572.513,7572513,47,1000,355908111.0,355908.111,129906460.5,0.3,,4745185.0
281,281,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2044,1000,7693.281,7693281,47,1000,361584207.0,361584.207,131978235.6,0.3,,4745185.0
282,282,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2045,1000,7813.3,7813300,47,1000,367225100.0,367225.1,134037161.5,0.3,,4745185.0
283,283,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2046,1000,7932.563,7932563,47,1000,372830461.0,372830.461,136083118.3,0.3,,4745185.0
284,284,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2047,1000,8050.991,8050991,47,1000,378396577.0,378396.577,138114750.6,0.3,,4745185.0
285,285,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2048,1000,8168.556,8168556,47,1000,383922132.0,383922.132,140131578.2,0.3,,4745185.0
286,286,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2049,1000,8285.226,8285226,47,1000,389405622.0,389405.622,142133052.0,0.3,,4745185.0
287,287,CAF,Central African Republic,Sub-Saharan Africa,Total Population,2050,1000,8400.956,8400956,47,1000,394844932.0,394844.932,144118400.2,0.3,,4745185.0
288,288,TCD,Chad,Sub-Saharan Africa,Total Population,2019,1000,15946.876,15946876,47,1000,749503172.0,749503.172,273568657.8,0.3,,15946876.0
289,289,TCD,Chad,Sub-Saharan Africa,Total Population,2020,1000,16425.864,16425864,47,1000,772015608.0,772015.608,281785696.9,0.3,,15946876.0
290,290,TCD,Chad,Sub-Saharan Africa,Total Population,2021,1000,16914.985,16914985,47,1000,795004295.0,795004.295,290176567.7,0.3,,15946876.0
291,291,TCD,Chad,Sub-Saharan Africa,Total Population,2022,1000,17413.58,17413580,47,1000,818438260.0,818438.26,298729964.9,0.3,,15946876.0
292,292,TCD,Chad,Sub-Saharan Africa,Total Population,2023,1000,17921.184,17921184,47,1000,842295648.0,842295.648,307437911.5,0.3,,15946876.0
293,293,TCD,Chad,Sub-Saharan Africa,Total Population,2024,1000,18437.03,18437030,47,1000,866540410.0,866540.41,316287249.7,0.3,,15946876.0
294,294,TCD,Chad,Sub-Saharan Africa,Total Population,2025,1000,18960.529,18960529,47,1000,891144863.0,891144.863,325267875.0,0.3,,15946876.0
295,295,TCD,Chad,Sub-Saharan Africa,Total Population,2026,1000,19491.497,19491497,47,1000,916100359.0,916100.359,334376631.0,0.3,,15946876.0
296,296,TCD,Chad,Sub-Saharan Africa,Total Population,2027,1000,20030.003,20030003,47,1000,941410141.0,941410.141,343614701.5,0.3,,15946876.0
297,297,TCD,Chad,Sub-Saharan Africa,Total Population,2028,1000,20575.994,20575994,47,1000,967071718.0,967071.718,352981177.1,0.3,,15946876.0
298,298,TCD,Chad,Sub-Saharan Africa,Total Population,2029,1000,21129.475,21129475,47,1000,993085325.0,993085.325,362476143.6,0.3,,15946876.0
299,299,TCD,Chad,Sub-Saharan Africa,Total Population,2030,1000,21690.381,21690381,47,1000,1019447907.0,1019447.907,372098486.1,0.3,,15946876.0
300,300,TCD,Chad,Sub-Saharan Africa,Total Population,2031,1000,22258.555,22258555,47,1000,1046152085.0,1046152.085,381845511.0,0.3,,15946876.0
301,301,TCD,Chad,Sub-Saharan Africa,Total Population,2032,1000,22833.728,22833728,47,1000,1073185216.0,1073185.216,391712603.8,0.3,,15946876.0
302,302,TCD,Chad,Sub-Saharan Africa,Total Population,2033,1000,23415.479,23415479,47,1000,1100527513.0,1100527.513,401692542.2,0.3,,15946876.0
303,303,TCD,Chad,Sub-Saharan Africa,Total Population,2034,1000,24003.351,24003351,47,1000,1128157497.0,1128157.497,411777486.4,0.3,,15946876.0
304,304,TCD,Chad,Sub-Saharan Africa,Total Population,2035,1000,24596.92,24596920,47,1000,1156055240.0,1156055.24,421960162.6,0.3,,15946876.0
305,305,TCD,Chad,Sub-Saharan Africa,Total Population,2036,1000,25195.866,25195866,47,1000,1184205702.0,1184205.702,432235081.2,0.3,,15946876.0
306,306,TCD,Chad,Sub-Saharan Africa,Total Population,2037,1000,25800.003,25800003,47,1000,1212600141.0,1212600.141,442599051.5,0.3,,15946876.0
307,307,TCD,Chad,Sub-Saharan Africa,Total Population,2038,1000,26409.247,26409247,47,1000,1241234609.0,1241234.609,453050632.3,0.3,,15946876.0
