ISO3,Area,Element,Item Code,Year Code,Year,Unit,Value,TOTAL
MYT,Mayotte,Total Population,3010,2051,2051,1000,502.095,502095
MYT,Mayotte,Total Population,3010,2052,2052,1000,509.281,509281
MYT,Mayotte,Total Population,3010,2053,2053,1000,516.397,516397
MYT,Mayotte,Total Population,3010,2054,2054,1000,523.444,523444
MYT,Mayotte,Total Population,3010,2055,2055,1000,530.426,530426
MYT,Mayotte,Total Population,3010,2056,2056,1000,537.346,537346
MYT,Mayotte,Total Population,3010,2057,2057,1000,544.196,544196
MYT,Mayotte,Total Population,3010,2058,2058,1000,550.973,550973
MYT,Mayotte,Total Population,3010,2059,2059,1000,557.681,557681
MYT,Mayotte,Total Population,3010,2060,2060,1000,564.323,564323
MYT,Mayotte,Total Population,3010,2061,2061,1000,570.887,570887
MYT,Mayotte,Total Population,3010,2062,2062,1000,577.387,577387
MYT,Mayotte,Total Population,3010,2063,2063,1000,583.811,583811
MYT,Mayotte,Total Population,3010,2064,2064,1000,590.153,590153
MYT,Mayotte,Total Population,3010,2065,2065,1000,596.408,596408
MYT,Mayotte,Total Population,3010,2066,2066,1000,602.59,602590
MYT,Mayotte,Total Population,3010,2067,2067,1000,608.677,608677
MYT,Mayotte,Total Population,3010,2068,2068,1000,614.678,614678
MYT,Mayotte,Total Population,3010,2069,2069,1000,620.585,620585
MYT,Mayotte,Total Population,3010,2070,2070,1000,626.394,626394
MYT,Mayotte,Total Population,3010,2071,2071,1000,632.106,632106
MYT,Mayotte,Total Population,3010,2072,2072,1000,637.721,637721
MYT,Mayotte,Total Population,3010,2073,2073,1000,643.223,643223
MYT,Mayotte,Total Population,3010,2074,2074,1000,648.629,648629
MYT,Mayotte,Total Population,3010,2075,2075,1000,653.937,653937
MYT,Mayotte,Total Population,3010,2076,2076,1000,659.125,659125
MYT,Mayotte,Total Population,3010,2077,2077,1000,664.208,664208
MYT,Mayotte,Total Population,3010,2078,2078,1000,669.182,669182
MYT,Mayotte,Total Population,3010,2079,2079,1000,674.031,674031
MYT,Mayotte,Total Population,3010,2080,2080,1000,678.772,678772
MYT,Mayotte,Total Population,3010,2081,2081,1000,683.38,683380
MYT,Mayotte,Total Population,3010,2082,2082,1000,687.881,687881
MYT,Mayotte,Total Population,3010,2083,2083,1000,692.251,692251
MYT,Mayotte,Total Population,3010,2084,2084,1000,696.498,696498
MYT,Mayotte,Total Population,3010,2085,2085,1000,700.612,700612
MYT,Mayotte,Total Population,3010,2086,2086,1000,704.594,704594
MYT,Mayotte,Total Population,3010,2087,2087,1000,708.449,708449
MYT,Mayotte,Total Population,3010,2088,2088,1000,712.171,712171
MYT,Mayotte,Total Population,3010,2089,2089,1000,715.747,715747
MYT,Mayotte,Total Population,3010,2090,2090,1000,719.185,719185
MYT,Mayotte,Total Population,3010,2091,2091,1000,722.483,722483
MYT,Mayotte,Total Population,3010,2092,2092,1000,725.638,725638
MYT,Mayotte,Total Population,3010,2093,2093,1000,728.645,728645
MYT,Mayotte,Total Population,3010,2094,2094,1000,731.513,731513
MYT,Mayotte,Total Population,3010,2095,2095,1000,734.235,734235
MYT,Mayotte,Total Population,3010,2096,2096,1000,736.814,736814
MYT,Mayotte,Total Population,3010,2097,2097,1000,739.249,739249
MYT,Mayotte,Total Population,3010,2098,2098,1000,741.544,741544
MYT,Mayotte,Total Population,3010,2099,2099,1000,743.679,743679
MYT,Mayotte,Total Population,3010,2100,2100,1000,745.688,745688
MAR,Morocco,Total Population,3010,2019,2019,1000,36471.769,36471769
MAR,Morocco,Rural population,3010,2019,2019,1000,13557.256,13557256
MAR,Morocco,Urban population,3010,2019,2019,1000,23077.9,23077900
MAR,Morocco,Total Population,3010,2020,2020,1000,36910.56,36910560
MAR,Morocco,Rural population,3010,2020,2020,1000,13519.119,13519119
MAR,Morocco,Urban population,3010,2020,2020,1000,23551.599,23551599
MAR,Morocco,Total Population,3010,2021,2021,1000,37344.795,37344795
MAR,Morocco,Rural population,3010,2021,2021,1000,13474.542,13474542
MAR,Morocco,Urban population,3010,2021,2021,1000,24022.96,24022960
MAR,Morocco,Total Population,3010,2022,2022,1000,37772.756,37772756
MAR,Morocco,Rural population,3010,2022,2022,1000,13423.201,13423201
MAR,Morocco,Urban population,3010,2022,2022,1000,24490.652,24490652
MAR,Morocco,Total Population,3010,2023,2023,1000,38193.553,38193553
MAR,Morocco,Rural population,3010,2023,2023,1000,13365.371,13365371
MAR,Morocco,Urban population,3010,2023,2023,1000,24954.355,24954355
MAR,Morocco,Total Population,3010,2024,2024,1000,38606.155,38606155
MAR,Morocco,Rural population,3010,2024,2024,1000,13301.395,13301395
MAR,Morocco,Urban population,3010,2024,2024,1000,25413.883,25413883
MAR,Morocco,Total Population,3010,2025,2025,1000,39009.798,39009798
MAR,Morocco,Rural population,3010,2025,2025,1000,13231.606,13231606
MAR,Morocco,Urban population,3010,2025,2025,1000,25869.035,25869035
MAR,Morocco,Total Population,3010,2026,2026,1000,39403.945,39403945
MAR,Morocco,Rural population,3010,2026,2026,1000,13156.234,13156234
MAR,Morocco,Urban population,3010,2026,2026,1000,26319.419,26319419
MAR,Morocco,Total Population,3010,2027,2027,1000,39788.52,39788520
MAR,Morocco,Rural population,3010,2027,2027,1000,13075.509,13075509
MAR,Morocco,Urban population,3010,2027,2027,1000,26764.631,26764631
MAR,Morocco,Total Population,3010,2028,2028,1000,40163.694,40163694
MAR,Morocco,Rural population,3010,2028,2028,1000,12989.808,12989808
MAR,Morocco,Urban population,3010,2028,2028,1000,27204.569,27204569
MAR,Morocco,Total Population,3010,2029,2029,1000,40529.859,40529859
MAR,Morocco,Rural population,3010,2029,2029,1000,12899.542,12899542
MAR,Morocco,Urban population,3010,2029,2029,1000,27639.218,27639218
MAR,Morocco,Total Population,3010,2030,2030,1000,40887.295,40887295
MAR,Morocco,Rural population,3010,2030,2030,1000,12805.082,12805082
MAR,Morocco,Urban population,3010,2030,2030,1000,28068.51,28068510
MAR,Morocco,Total Population,3010,2031,2031,1000,41235.939,41235939
MAR,Morocco,Rural population,3010,2031,2031,1000,12706.736,12706736
MAR,Morocco,Urban population,3010,2031,2031,1000,28492.246,28492246
MAR,Morocco,Total Population,3010,2032,2032,1000,41575.611,41575611
MAR,Morocco,Rural population,3010,2032,2032,1000,12604.773,12604773
MAR,Morocco,Urban population,3010,2032,2032,1000,28910.15,28910150
MAR,Morocco,Total Population,3010,2033,2033,1000,41906.352,41906352
MAR,Morocco,Rural population,3010,2033,2033,1000,12499.502,12499502
MAR,Morocco,Urban population,3010,2033,2033,1000,29322.029,29322029
MAR,Morocco,Total Population,3010,2034,2034,1000,42228.199,42228199
MAR,Morocco,Rural population,3010,2034,2034,1000,12391.23,12391230
MAR,Morocco,Urban population,3010,2034,2034,1000,29727.686,29727686
MAR,Morocco,Total Population,3010,2035,2035,1000,42541.196,42541196
MAR,Morocco,Rural population,3010,2035,2035,1000,12280.262,12280262
MAR,Morocco,Urban population,3010,2035,2035,1000,30126.912,30126912
MAR,Morocco,Total Population,3010,2036,2036,1000,42845.367,42845367
MAR,Morocco,Rural population,3010,2036,2036,1000,12166.9,12166900
MAR,Morocco,Urban population,3010,2036,2036,1000,30519.476,30519476
MAR,Morocco,Total Population,3010,2037,2037,1000,43140.679,43140679
MAR,Morocco,Rural population,3010,2037,2037,1000,12051.457,12051457
MAR,Morocco,Urban population,3010,2037,2037,1000,30905.127,30905127
MAR,Morocco,Total Population,3010,2038,2038,1000,43427.112,43427112
MAR,Morocco,Rural population,3010,2038,2038,1000,11934.259,11934259
MAR,Morocco,Urban population,3010,2038,2038,1000,31283.589,31283589
MAR,Morocco,Total Population,3010,2039,2039,1000,43704.614,43704614
MAR,Morocco,Rural population,3010,2039,2039,1000,11815.671,11815671
MAR,Morocco,Urban population,3010,2039,2039,1000,31654.541,31654541
MAR,Morocco,Total Population,3010,2040,2040,1000,43973.175,43973175
MAR,Morocco,Rural population,3010,2040,2040,1000,11696.131,11696131
MAR,Morocco,Urban population,3010,2040,2040,1000,32017.574,32017574
MAR,Morocco,Total Population,3010,2041,2041,1000,44232.765,44232765
MAR,Morocco,Rural population,3010,2041,2041,1000,11576.342,11576342
MAR,Morocco,Urban population,3010,2041,2041,1000,32372.034,32372034
MAR,Morocco,Total Population,3010,2042,2042,1000,44483.385,44483385
MAR,Morocco,Rural population,3010,2042,2042,1000,11453.612,11453612
MAR,Morocco,Urban population,3010,2042,2042,1000,32720.63,32720630
MAR,Morocco,Total Population,3010,2043,2043,1000,44725.052,44725052
MAR,Morocco,Rural population,3010,2043,2043,1000,11328.634,11328634
MAR,Morocco,Urban population,3010,2043,2043,1000,33062.621,33062621
MAR,Morocco,Total Population,3010,2044,2044,1000,44957.753,44957753
MAR,Morocco,Rural population,3010,2044,2044,1000,11201.535,11201535
MAR,Morocco,Urban population,3010,2044,2044,1000,33397.799,33397799
MAR,Morocco,Total Population,3010,2045,2045,1000,45181.542,45181542
MAR,Morocco,Rural population,3010,2045,2045,1000,11072.45,11072450
MAR,Morocco,Urban population,3010,2045,2045,1000,33725.978,33725978
MAR,Morocco,Total Population,3010,2046,2046,1000,45396.354,45396354
MAR,Morocco,Rural population,3010,2046,2046,1000,10941.511,10941511
MAR,Morocco,Urban population,3010,2046,2046,1000,34046.984,34046984
MAR,Morocco,Total Population,3010,2047,2047,1000,45602.175,45602175
MAR,Morocco,Rural population,3010,2047,2047,1000,10808.865,10808865
MAR,Morocco,Urban population,3010,2047,2047,1000,34360.702,34360702
MAR,Morocco,Total Population,3010,2048,2048,1000,45798.992,45798992
MAR,Morocco,Rural population,3010,2048,2048,1000,10674.673,10674673
MAR,Morocco,Urban population,3010,2048,2048,1000,34667.06,34667060
MAR,Morocco,Total Population,3010,2049,2049,1000,45986.767,45986767
MAR,Morocco,Rural population,3010,2049,2049,1000,10539.1,10539100
MAR,Morocco,Urban population,3010,2049,2049,1000,34966.044,34966044
MAR,Morocco,Total Population,3010,2050,2050,1000,46165.501,46165501
MAR,Morocco,Rural population,3010,2050,2050,1000,10402.294,10402294
MAR,Morocco,Urban population,3010,2050,2050,1000,35257.592,35257592
MAR,Morocco,Total Population,3010,2051,2051,1000,46335.144,46335144
MAR,Morocco,Total Population,3010,2052,2052,1000,46495.673,46495673
MAR,Morocco,Total Population,3010,2053,2053,1000,46646.961,46646961
MAR,Morocco,Total Population,3010,2054,2054,1000,46788.885,46788885
MAR,Morocco,Total Population,3010,2055,2055,1000,46921.338,46921338
MAR,Morocco,Total Population,3010,2056,2056,1000,47044.282,47044282
MAR,Morocco,Total Population,3010,2057,2057,1000,47157.699,47157699
MAR,Morocco,Total Population,3010,2058,2058,1000,47261.531,47261531
MAR,Morocco,Total Population,3010,2059,2059,1000,47355.748,47355748
MAR,Morocco,Total Population,3010,2060,2060,1000,47440.301,47440301
MAR,Morocco,Total Population,3010,2061,2061,1000,47515.219,47515219
MAR,Morocco,Total Population,3010,2062,2062,1000,47580.541,47580541
MAR,Morocco,Total Population,3010,2063,2063,1000,47636.231,47636231
MAR,Morocco,Total Population,3010,2064,2064,1000,47682.27,47682270
MAR,Morocco,Total Population,3010,2065,2065,1000,47718.667,47718667
MAR,Morocco,Total Population,3010,2066,2066,1000,47745.519,47745519
MAR,Morocco,Total Population,3010,2067,2067,1000,47762.995,47762995
MAR,Morocco,Total Population,3010,2068,2068,1000,47771.257,47771257
MAR,Morocco,Total Population,3010,2069,2069,1000,47770.519,47770519
MAR,Morocco,Total Population,3010,2070,2070,1000,47761.001,47761001
MAR,Morocco,Total Population,3010,2071,2071,1000,47742.911,47742911
MAR,Morocco,Total Population,3010,2072,2072,1000,47716.508,47716508
MAR,Morocco,Total Population,3010,2073,2073,1000,47682.132,47682132
MAR,Morocco,Total Population,3010,2074,2074,1000,47640.233,47640233
MAR,Morocco,Total Population,3010,2075,2075,1000,47591.185,47591185
MAR,Morocco,Total Population,3010,2076,2076,1000,47535.268,47535268
MAR,Morocco,Total Population,3010,2077,2077,1000,47472.756,47472756
MAR,Morocco,Total Population,3010,2078,2078,1000,47404.06,47404060
MAR,Morocco,Total Population,3010,2079,2079,1000,47329.614,47329614
MAR,Morocco,Total Population,3010,2080,2080,1000,47249.778,47249778
MAR,Morocco,Total Population,3010,2081,2081,1000,47164.766,47164766
MAR,Morocco,Total Population,3010,2082,2082,1000,47074.801,47074801
MAR,Morocco,Total Population,3010,2083,2083,1000,46980.236,46980236
MAR,Morocco,Total Population,3010,2084,2084,1000,46881.434,46881434
MAR,Morocco,Total Population,3010,2085,2085,1000,46778.673,46778673
MAR,Morocco,Total Population,3010,2086,2086,1000,46672.136,46672136
MAR,Morocco,Total Population,3010,2087,2087,1000,46561.803,46561803
MAR,Morocco,Total Population,3010,2088,2088,1000,46447.5,46447500
MAR,Morocco,Total Population,3010,2089,2089,1000,46328.917,46328917
MAR,Morocco,Total Population,3010,2090,2090,1000,46205.79,46205790
MAR,Morocco,Total Population,3010,2091,2091,1000,46078.003,46078003
MAR,Morocco,Total Population,3010,2092,2092,1000,45945.52,45945520
MAR,Morocco,Total Population,3010,2093,2093,1000,45808.37,45808370
MAR,Morocco,Total Population,3010,2094,2094,1000,45666.546,45666546
MAR,Morocco,Total Population,3010,2095,2095,1000,45519.999,45519999
MAR,Morocco,Total Population,3010,2096,2096,1000,45368.566,45368566
MAR,Morocco,Total Population,3010,2097,2097,1000,45212.026,45212026
MAR,Morocco,Total Population,3010,2098,2098,1000,45050.034,45050034
MAR,Morocco,Total Population,3010,2099,2099,1000,44882.153,44882153
MAR,Morocco,Total Population,3010,2100,2100,1000,44707.86,44707860
MOZ,Mozambique,Total Population,3010,2019,2019,1000,30366.036,30366036
MOZ,Mozambique,Rural population,3010,2019,2019,1000,19935.885,19935885
MOZ,Mozambique,Urban population,3010,2019,2019,1000,11472.938,11472938
MOZ,Mozambique,Total Population,3010,2020,2020,1000,31255.435,31255435
MOZ,Mozambique,Rural population,3010,2020,2020,1000,20330.756,20330756
MOZ,Mozambique,Urban population,3010,2020,2020,1000,11978.439,11978439
MOZ,Mozambique,Total Population,3010,2021,2021,1000,32163.047,32163047
MOZ,Mozambique,Rural population,3010,2021,2021,1000,20726.122,20726122
MOZ,Mozambique,Urban population,3010,2021,2021,1000,12503.542,12503542
MOZ,Mozambique,Total Population,3010,2022,2022,1000,33089.461,33089461
MOZ,Mozambique,Rural population,3010,2022,2022,1000,21121.577,21121577
MOZ,Mozambique,Urban population,3010,2022,2022,1000,13048.749,13048749
MOZ,Mozambique,Total Population,3010,2023,2023,1000,34034.815,34034815
MOZ,Mozambique,Rural population,3010,2023,2023,1000,21516.806,21516806
MOZ,Mozambique,Urban population,3010,2023,2023,1000,13614.614,13614614
MOZ,Mozambique,Total Population,3010,2024,2024,1000,34999.758,34999758
MOZ,Mozambique,Rural population,3010,2024,2024,1000,21911.568,21911568
MOZ,Mozambique,Urban population,3010,2024,2024,1000,14201.743,14201743
MOZ,Mozambique,Total Population,3010,2025,2025,1000,35984.62,35984620
MOZ,Mozambique,Rural population,3010,2025,2025,1000,22305.519,22305519
MOZ,Mozambique,Urban population,3010,2025,2025,1000,14810.679,14810679
MOZ,Mozambique,Total Population,3010,2026,2026,1000,36988.946,36988946
MOZ,Mozambique,Rural population,3010,2026,2026,1000,22698.128,22698128
MOZ,Mozambique,Urban population,3010,2026,2026,1000,15441.834,15441834
MOZ,Mozambique,Total Population,3010,2027,2027,1000,38011.827,38011827
MOZ,Mozambique,Rural population,3010,2027,2027,1000,23088.773,23088773
MOZ,Mozambique,Urban population,3010,2027,2027,1000,16095.537,16095537
MOZ,Mozambique,Total Population,3010,2028,2028,1000,39052.607,39052607
MOZ,Mozambique,Rural population,3010,2028,2028,1000,23476.915,23476915
MOZ,Mozambique,Urban population,3010,2028,2028,1000,16772.147,16772147
MOZ,Mozambique,Total Population,3010,2029,2029,1000,40110.508,40110508
MOZ,Mozambique,Rural population,3010,2029,2029,1000,23861.99,23861990
MOZ,Mozambique,Urban population,3010,2029,2029,1000,17471.98,17471980
MOZ,Mozambique,Total Population,3010,2030,2030,1000,41184.834,41184834
MOZ,Mozambique,Rural population,3010,2030,2030,1000,24243.408,24243408
MOZ,Mozambique,Urban population,3010,2030,2030,1000,18195.295,18195295
MOZ,Mozambique,Total Population,3010,2031,2031,1000,42274.994,42274994
MOZ,Mozambique,Rural population,3010,2031,2031,1000,24620.633,24620633
MOZ,Mozambique,Urban population,3010,2031,2031,1000,18942.349,18942349
MOZ,Mozambique,Total Population,3010,2032,2032,1000,43380.53,43380530
MOZ,Mozambique,Rural population,3010,2032,2032,1000,24993.048,24993048
MOZ,Mozambique,Urban population,3010,2032,2032,1000,19713.291,19713291
MOZ,Mozambique,Total Population,3010,2033,2033,1000,44501.125,44501125
MOZ,Mozambique,Rural population,3010,2033,2033,1000,25359.858,25359858
MOZ,Mozambique,Urban population,3010,2033,2033,1000,20508.067,20508067
MOZ,Mozambique,Total Population,3010,2034,2034,1000,45636.503,45636503
MOZ,Mozambique,Rural population,3010,2034,2034,1000,25720.206,25720206
MOZ,Mozambique,Urban population,3010,2034,2034,1000,21326.488,21326488
MOZ,Mozambique,Total Population,3010,2035,2035,1000,46786.293,46786293
MOZ,Mozambique,Rural population,3010,2035,2035,1000,26073.38,26073380
MOZ,Mozambique,Urban population,3010,2035,2035,1000,22168.384,22168384
MOZ,Mozambique,Total Population,3010,2036,2036,1000,47950.029,47950029
MOZ,Mozambique,Rural population,3010,2036,2036,1000,26418.874,26418874
MOZ,Mozambique,Urban population,3010,2036,2036,1000,23033.664,23033664
MOZ,Mozambique,Total Population,3010,2037,2037,1000,49127.031,49127031
MOZ,Mozambique,Rural population,3010,2037,2037,1000,26756.321,26756321
MOZ,Mozambique,Urban population,3010,2037,2037,1000,23922.259,23922259
MOZ,Mozambique,Total Population,3010,2038,2038,1000,50316.496,50316496
MOZ,Mozambique,Rural population,3010,2038,2038,1000,27085.364,27085364
MOZ,Mozambique,Urban population,3010,2038,2038,1000,24833.993,24833993
MOZ,Mozambique,Total Population,3010,2039,2039,1000,51517.501,51517501
MOZ,Mozambique,Rural population,3010,2039,2039,1000,27405.733,27405733
MOZ,Mozambique,Urban population,3010,2039,2039,1000,25768.635,25768635
MOZ,Mozambique,Total Population,3010,2040,2040,1000,52729.2,52729200
MOZ,Mozambique,Rural population,3010,2040,2040,1000,27717.244,27717244
